189,0,4,255,3,2,7,2,1,0,0,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,156,20
2,14,246,194,182,1,4,4,100,0,1,1,0,1,0,1,0,1,0,2,0,11,10,35,79,68,137,101,159,129,169,150,173,166,174,177,175,184,176,189,176,192,176,194,176,196,176,197,176,197,176,198,176,198,176,198,176,198,176,198,176,198,176,198,176,198,176,198,176,198,176,198,176,198,176,198,176,198,175,198,175,198,175,198,175,198,175,198,175,198,175,198,175,198,175,198,175,198,175,198,175,198,175,198,175,198,175,198,175,198,175,198,175,198,175,198,175,198,175,198,175,198,175,198,175,198,175,198,175,198,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,174,197,174,197,174,197,174,197,174,197,174,197,174,197,174,197,174,197,174,197,174,197,174,197,174,197,174,197,174,197,174,196,174,196,174,190,148,172,66,147,29,120,12,94,3,71,0,52,0,38,0,28,0,20,0,15,0,11,0,8,0,6,0,5,0,4,0,186,206
2,2,46,205,174,0,4,137,161,4,0,88,88,1,10,202,0,4,255,3,2,7,2,0,0,0,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,248,168
2,2,46,205,174,0,4,138,65,4,0,88,88,1,10,202,0,4,255,3,2,7,2,0,0,0,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,130,124
2,2,46,205,174,0,4,138,215,4,0,88,88,1,10,202,0,4,255,3,2,7,2,0,0,0,1,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,250
2,2,46,205,174,0,4,139,119,4,0,88,88,1,10,189,0,4,255,0,0,5,2,1,0,0,1,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,181,4
2,14,246,194,182,1,4,5,100,0,1,1,0,1,0,1,0,1,0,2,0,11,10,35,78,68,137,101,159,129,169,150,173,166,175,177,175,184,176,189,176,192,176,195,176,196,176,197,176,197,176,198,176,198,176,198,176,198,176,198,176,198,176,198,176,198,176,198,176,198,176,198,176,198,176,198,176,198,176,198,176,198,176,198,176,198,176,198,176,198,176,198,176,198,176,198,176,198,176,198,175,198,175,198,175,198,175,198,175,198,175,198,175,198,175,198,175,198,175,198,175,198,175,198,175,198,175,198,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,175,197,174,197,174,197,175,197,175,197,174,197,174,197,174,197,174,197,174,197,174,196,174,196,174,189,148,172,66,147,29,120,12,94,3,70,0,52,0,38,0,28,0,20,0,15,0,11,0,8,0,6,0,5,0,4,0,132,190
2,2,46,205,174,0,4,140,143,4,0,88,88,1,10,202,0,4,255,0,0,5,2,0,0,0,1,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,171,154
2,2,46,205,174,0,4,141,47,4,0,88,88,1,10,202,0,4,255,0,0,5,2,0,0,0,1,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,79,109
2,2,46,205,174,0,4,141,197,4,0,88,88,1,10,202,0,4,255,0,0,5,3,0,3,221,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,9,67
2,2,46,205,174,0,4,142,101,4,0,88,88,1,10,202,0,4,255,0,0,5,3,0,3,205,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,5,54
2,2,46,205,174,0,4,142,251,4,0,88,88,1,10,202,0,4,255,0,0,5,3,0,3,190,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,37,173
2,2,46,205,174,0,4,143,155,4,0,88,88,1,10,202,0,4,255,0,0,5,3,0,3,174,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,148,13
2,2,46,205,174,0,4,144,59,4,0,88,88,1,10,202,0,4,255,0,0,5,3,0,3,158,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,120,59
2,2,46,205,174,0,4,144,209,4,0,88,88,1,10,202,0,4,255,0,0,5,3,0,3,143,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,176,199
2,2,46,205,174,0,4,145,113,4,0,88,88,1,10,202,0,4,255,0,0,5,3,0,3,127,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,122,36
2,2,46,205,174,0,4,146,17,4,0,88,88,1,10,202,0,4,255,0,0,5,3,0,3,111,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,68,92
2,2,46,205,174,0,4,146,167,4,0,88,88,1,10,202,0,4,255,0,0,5,3,0,3,96,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,6,213
2,2,46,205,174,0,4,147,71,4,0,88,88,1,10,202,0,4,255,0,0,5,3,0,3,80,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,90,55
2,2,46,205,174,0,4,147,221,4,0,88,88,1,10,202,0,4,255,0,0,5,3,0,3,65,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,203,187
2,2,46,205,174,0,4,148,125,4,0,88,88,1,10,202,0,4,255,0,0,5,3,0,3,49,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,139,162
2,2,46,205,174,0,4,149,29,4,0,88,88,1,10,202,0,4,255,0,0,5,3,0,3,33,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,58,2
2,2,46,205,174,0,4,149,179,4,0,88,88,1,10,202,0,4,255,0,0,5,3,0,3,18,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,223,91
2,2,46,205,174,0,4,150,83,4,0,88,88,1,10,202,0,4,255,0,0,5,3,0,3,2,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,194,213
2,2,46,205,174,0,4,150,243,4,0,88,88,1,10,202,0,4,255,0,0,5,3,0,2,242,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,90,188
2,2,46,205,174,0,4,151,137,4,0,88,88,1,10,202,0,4,255,0,0,5,3,0,2,227,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,62,60
2,2,46,205,174,0,4,152,41,4,0,88,88,1,10,202,0,4,255,0,0,5,3,0,2,211,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,236,78
2,2,46,205,174,0,4,152,191,4,0,88,88,1,10,202,0,4,255,0,0,5,3,0,2,196,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,122,221
2,2,46,205,174,0,4,153,95,4,0,88,88,1,10,202,0,4,255,0,0,5,3,0,2,180,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,171,118
2,2,46,205,174,0,4,153,255,4,0,88,88,1,10,202,0,4,255,0,0,5,3,0,2,164,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,111,55
2,2,46,205,174,0,4,154,149,4,0,88,88,1,10,202,0,4,255,0,0,5,3,0,2,149,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,130,189
2,2,46,205,174,0,4,155,53,4,0,88,88,1,10,202,0,4,255,0,0,5,3,0,2,133,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,1,16
2,2,46,205,174,0,4,155,213,4,0,88,88,1,10,202,0,4,255,0,0,5,3,0,2,117,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,157,228
2,2,46,205,174,0,4,156,107,4,0,88,88,1,10,202,0,4,255,0,0,5,3,0,2,102,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,185,202
